inv_trans_ck,inv_ck,char_ck,val
7497,44,1,-1
7498,56,1,1
7499,60,1,-4
7500,64,1,2
7501,12,1,-3
7502,53,1,1
7503,53,1,-5
7504,26,1,-4
7505,29,1,1
7506,45,1,-3
7507,33,1,1
7508,58,1,4
7509,63,1,-4
7510,37,1,3
7511,54,1,3
7512,8,1,0
7513,27,1,0
7514,26,1,1
7515,61,1,4
7516,12,1,1
7517,6,1,3
7518,41,1,-5
7519,28,1,-3
7520,7,1,1
7521,4,1,-2
7522,6,1,-5
7523,39,1,-1
7524,24,1,-4
7525,27,1,4
7526,57,1,-4
7527,17,1,3
7528,4,1,-1
7529,61,1,-4
7530,63,1,-4
7531,63,1,-2
7532,9,1,-2
7533,36,1,5
7534,43,1,-1
7535,20,1,-2
7536,42,1,-3
7537,48,1,0
7538,28,1,-2
7539,49,1,-1
7540,60,1,-1
7541,26,1,0
7542,7,1,0
7543,32,1,3
7544,48,1,-2
7545,23,1,-1
7546,22,1,-3
7547,12,1,5
7548,20,1,2
7549,62,1,-1
7550,34,1,1
7551,61,1,4
7552,42,1,2
7553,57,1,5
7554,53,1,-2
7555,37,1,2
7556,20,1,-4
7557,27,1,-2
7558,59,1,-5
7559,65,1,0
7560,58,1,-3
7561,26,1,3
7562,59,1,-2
7563,45,1,2
7564,6,1,-1
7565,33,1,2
7566,11,1,-2
7567,22,1,-1
7568,29,1,0
7569,1,1,-2
7570,60,1,2
7571,55,1,1
7572,65,1,-1
7573,39,1,0
7574,7,1,-4
7575,58,1,2
7576,44,1,-3
7577,37,1,2
7578,65,1,-5
7579,10,1,4
7580,22,1,0
7581,7,1,-4
7582,36,1,-5
7583,38,1,4
7584,4,1,-2
7585,50,1,5
7586,60,1,-4
7587,61,1,4
7588,16,1,5
7589,4,1,4
7590,35,1,0
7591,50,1,2
7592,37,1,4
7593,62,1,-5
7594,46,1,5
7595,43,1,-1
7596,6,1,-2
7597,64,1,-5
7598,41,1,2
7599,50,1,-5
7600,56,1,4
7601,20,1,4
7602,17,1,-3
7603,37,1,3
7604,44,1,-2
7605,7,1,-4
7606,32,1,-5
7607,33,1,4
7608,49,1,1
7609,15,1,0
7610,23,1,-3
7611,1,1,-2
7612,17,1,1
7613,8,1,0
7614,14,1,0
7615,33,1,5
7616,48,1,-5
7617,32,1,-1
7618,1,1,-2
7619,3,1,-5
7620,25,1,0
7621,15,1,5
7622,26,1,3
7623,52,1,5
7624,48,1,3
7625,47,1,2
7626,47,1,5
7627,46,1,2
7628,56,1,3
7629,27,1,0
7630,37,1,0
7631,30,1,-3
7632,57,1,-5
7633,1,1,-5
7634,52,1,1
7635,27,1,-1
7636,53,1,-1
7637,35,1,-3
7638,64,1,5
7639,26,1,-1
7640,12,1,-1
7641,52,1,0
7642,59,1,3
7643,38,1,5
7644,48,1,-1
7645,39,1,-2
7646,16,1,-2
7647,15,1,2
7648,6,1,-5
7649,7,1,-3
7650,20,1,0
7651,49,1,-4
7652,24,1,0
7653,43,1,-5
7654,3,1,5
7655,2,1,-1
7656,48,1,3
7657,52,1,-5
7658,43,1,-2
7659,25,1,-5
7660,3,1,-1
7661,5,1,-4
7662,41,1,-3
7663,13,1,0
7664,54,1,0
7665,13,1,0
7666,9,1,4
7667,18,1,1
7668,36,1,-4
7669,38,1,5
7670,16,1,-1
7671,23,1,0
7672,29,1,-5
7673,45,1,4
7674,24,1,-4
7675,1,1,-3
7676,44,1,1
7677,60,1,5
7678,40,1,3
7679,8,1,2
7680,44,1,2
7681,3,1,-3
7682,17,1,3
7683,14,1,-2
7684,6,1,-1
7685,46,1,1
7686,48,1,-2
7687,30,1,-3
7688,41,1,4
7689,13,1,5
7690,47,1,-2
7691,8,1,1
7692,26,1,5
7693,46,1,-4
7694,55,1,-1
7695,65,1,-4
7696,38,1,2
7697,38,1,5
7698,20,1,-1
7699,11,1,3
7700,39,1,5
7701,56,1,2
7702,62,1,-5
7703,64,1,-2
7704,29,1,-1
7705,61,1,4
7706,59,1,5
7707,44,1,1
7708,44,1,-1
7709,13,1,2
7710,31,1,1
7711,26,1,1
7712,42,1,2
7713,63,1,4
7714,4,1,3
7715,45,1,-3
7716,30,1,-3
7717,52,1,4
7718,22,1,2
7719,36,1,0
7720,19,1,2
7721,22,1,-2
7722,62,1,0
7723,9,1,-1
7724,8,1,-4
7725,35,1,1
7726,28,1,1
7727,34,1,-2
7728,3,1,-5
7729,61,1,-5
7730,13,1,4
7731,16,1,0
7732,50,1,5
7733,42,1,-3
7734,33,1,-1
7735,65,1,4
7736,64,1,1
7737,66,1,2
7738,56,1,-1
7739,35,1,2
7740,41,1,-4
7741,32,1,2
7742,20,1,-4
7743,32,1,-3
7744,40,1,3
7745,43,1,0
7746,21,1,4
7747,32,1,2
7748,27,1,1
7749,17,1,4
7750,22,1,4
7751,20,1,-5
7752,18,1,-5
7753,40,1,2
7754,50,1,4
7755,1,1,5
7756,42,1,4
7757,58,1,-3
7758,7,1,2
7759,16,1,-1
7760,64,1,-3
7761,50,1,-3
7762,64,1,4
7763,10,1,2
7764,42,1,2
7765,27,1,0
7766,37,1,-3
7767,38,1,1
7768,60,1,1
7769,16,1,-2
7770,56,1,0
7771,33,1,0
7772,31,1,2
7773,26,1,-1
7774,53,1,-2
7775,12,1,4
7776,59,1,3
7777,53,1,-1
7778,12,1,0
7779,30,1,-5
7780,63,1,-4
7781,28,1,2
7782,56,1,-1
7783,55,1,2
7784,61,1,-1
7785,23,1,-4
7786,5,1,-4
7787,3,1,0
7788,22,1,2
7789,66,1,-5
7790,35,1,5
7791,27,1,-3
7792,1,1,4
7793,26,1,5
7794,42,1,-1
7795,15,1,-4
7796,15,1,-4
7797,6,1,-2
7798,47,1,5
7799,51,1,2
7800,17,1,2
7801,12,1,2
7802,34,1,0
7803,23,1,-3
7804,20,1,-3
7805,45,1,-2
7806,15,1,-4
7807,19,1,-3
7808,60,1,4
7809,8,1,1
7810,29,1,3
7811,14,1,-2
7812,62,1,-3
7813,32,1,4
7814,27,1,-3
7815,27,1,-2
7816,15,1,1
7817,56,1,1
7818,11,1,-1
7819,13,1,0
7820,41,1,5
7821,48,1,-4
7822,23,1,-5
7823,53,1,4
7824,46,1,4
7825,3,1,-5
7826,50,1,-1
7827,64,1,-5
7828,59,1,4
7829,43,1,-2
7830,22,1,3
7831,31,1,-4
7832,39,1,-5
7833,53,1,0
7834,29,1,0
7835,25,1,-1
7836,43,1,2
7837,42,1,3
7838,26,1,-3
7839,20,1,2
7840,44,1,5
7841,59,1,0
7842,7,1,1
7843,50,1,-4
7844,59,1,-3
7845,31,1,-4
7846,43,1,2
7847,21,1,-3
7848,7,1,-3
7849,43,1,-1
7850,60,1,3
7851,16,1,0
7852,26,1,0
7853,23,1,-4
7854,39,1,0
7855,39,1,2
7856,12,1,3
7857,27,1,2
7858,56,1,-4
7859,26,1,3
7860,50,1,3
7861,6,1,-1
7862,37,1,3
7863,56,1,1
7864,6,1,-3
7865,27,1,-2
7866,60,1,-4
7867,49,1,-4
7868,29,1,3
7869,5,1,5
7870,32,1,4
7871,50,1,-4
7872,27,1,5
7873,44,1,2
7874,14,1,4
7875,4,1,2
7876,51,1,-5
7877,52,1,4
7878,48,1,-4
7879,1,1,0
7880,11,1,-5
7881,23,1,2
7882,13,1,3
7883,5,1,-3
7884,48,1,-2
7885,9,1,4
7886,7,1,5
7887,60,1,-1
7888,61,1,-2
7889,49,1,3
7890,12,1,-2
7891,33,1,2
7892,59,1,-5
7893,9,1,-5
7894,55,1,1
7895,3,1,4
7896,42,1,3
7897,30,1,-1
7898,55,1,2
7899,55,1,-4
7900,45,1,3
7901,42,1,2
7902,31,1,4
7903,65,1,-4
7904,56,1,-4
7905,40,1,2
7906,31,1,-4
7907,47,1,3
7908,8,1,-1
7909,41,1,0
7910,56,1,-1
7911,56,1,-1
7912,46,1,2
7913,18,1,-2
7914,24,1,-1
7915,53,1,4
7916,57,1,-5
7917,4,1,-4
7918,48,1,-3
7919,22,1,-4
7920,7,1,2
7921,51,1,-5
7922,49,1,5
7923,51,1,1
7924,61,1,2
7925,26,1,-3
7926,12,1,-1
7927,19,1,2
7928,20,1,-4
7929,9,1,-3
7930,7,1,3
7931,26,1,0
7932,18,1,5
7933,29,1,1
7934,46,1,5
7935,11,1,3
7936,31,1,2
7937,5,1,5
7938,64,1,2
7939,1,1,-4
7940,35,1,-4
7941,34,1,0
7942,27,1,-5
7943,27,1,2
7944,3,1,3
7945,31,1,0
7946,53,1,-3
7947,66,1,-5
7948,5,1,4
7949,62,1,4
7950,33,1,-1
7951,55,1,4
7952,22,1,1
7953,59,1,0
7954,40,1,-5
7955,34,1,-5
7956,61,1,5
7957,15,1,0
7958,6,1,2
7959,40,1,4
7960,37,1,-3
7961,61,1,3
7962,57,1,1
7963,65,1,-5
7964,56,1,-1
7965,4,1,-3
7966,34,1,-4
7967,66,1,-1
7968,18,1,-4
7969,21,1,-2
7970,15,1,1
7971,60,1,1
7972,52,1,-2
7973,38,1,-5
7974,19,1,3
7975,6,1,1
7976,6,1,5
7977,1,1,1
7978,44,1,-3
7979,16,1,0
7980,22,1,-1
7981,51,1,1
7982,4,1,5
7983,43,1,1
7984,51,1,4
7985,2,1,-2
7986,20,1,-1
7987,8,1,2
7988,9,1,0
7989,42,1,0
7990,33,1,-1
7991,10,1,0
7992,11,1,-3
7993,7,1,-3
7994,43,1,4
7995,30,1,0
7996,61,1,5
7997,7,1,2
7998,65,1,0
7999,46,1,4
8000,8,1,1
8001,58,1,-2
8002,59,1,3
8003,29,1,1
8004,44,1,-5
8005,5,1,2
8006,38,1,-3
8007,42,1,-1
8008,31,1,-4
8009,37,1,5
8010,2,1,-3
8011,4,1,0
8012,58,1,1
8013,61,1,5
8014,13,1,-1
8015,10,1,-3
8016,30,1,5
8017,40,1,-1
8018,53,1,4
8019,46,1,5
8020,31,1,-3
8021,50,1,-4
8022,6,1,-1
8023,54,1,4
8024,54,1,4
8025,44,1,2
8026,21,1,-1
8027,66,1,-1
8028,26,1,-5
8029,28,1,-5
8030,31,1,-1
8031,33,1,-2
8032,40,1,-1
8033,40,1,-1
8034,41,1,-2
8035,51,1,3
8036,8,1,-5
8037,10,1,0
8038,65,1,4
8039,36,1,4
8040,59,1,3
8041,61,1,4
8042,59,1,3
8043,12,1,4
8044,4,1,-5
8045,20,1,1
8046,47,1,3
8047,30,1,4
8048,34,1,0
8049,57,1,-4
8050,19,1,3
8051,26,1,-2
8052,59,1,-1
8053,63,1,4
8054,11,1,4
8055,23,1,0
8056,41,1,-4
8057,44,1,-1
8058,33,1,1
8059,6,1,2
8060,35,1,1
8061,21,1,-3
8062,28,1,-5
8063,25,1,2
8064,44,1,0
8065,48,1,3
8066,61,1,3
8067,25,1,1
8068,64,1,5
8069,52,1,-2
8070,26,1,-2
8071,33,1,1
8072,60,1,5
8073,28,1,-3
8074,34,1,-1
8075,19,1,5
8076,64,1,-2
8077,10,1,4
8078,49,1,2
8079,30,1,-5
8080,45,1,-4
8081,62,1,2
8082,56,1,-3
8083,47,1,-2
8084,39,1,5
8085,62,1,-4
8086,64,1,-4
8087,29,1,2
8088,22,1,1
8089,53,1,4
8090,32,1,1
8091,11,1,5
8092,56,1,-1
8093,46,1,0
8094,55,1,1
8095,16,1,-1
8096,63,1,2
8097,36,1,5
8098,10,1,2
8099,29,1,2
8100,47,1,5
8101,9,1,-1
8102,36,1,-5
8103,25,1,-3
8104,44,1,-4
8105,20,1,-2
8106,47,1,0
8107,3,1,3
8108,42,1,3
8109,61,1,-5
8110,64,1,-4
8111,18,1,5
8112,14,1,5
8113,47,1,1
8114,38,1,-3
8115,35,1,3
8116,54,1,-4
8117,24,1,-4
8118,13,1,1
8119,42,1,1
8120,7,1,0
8121,20,1,3
8122,29,1,0
8123,51,1,0
8124,1,1,-5
8125,36,1,3
8126,39,1,-2
8127,3,1,-5
8128,47,1,-1
8129,5,1,2
8130,18,1,4
8131,24,1,-5
8132,2,1,2
8133,55,1,-2
8134,57,1,-5
8135,28,1,1
8136,34,1,0
8137,29,1,-1
8138,15,1,-2
8139,11,1,4
8140,51,1,-2
8141,42,1,-5
8142,1,1,2
8143,9,1,-4
8144,11,1,5
8145,10,1,-4
8146,4,1,-4
8147,35,1,-4
8148,62,1,2
8149,3,1,4
8150,27,1,-2
8151,9,1,-1
8152,38,1,3
8153,22,1,5
8154,48,1,-1
8155,44,1,-2
8156,66,1,3
8157,63,1,4
8158,60,1,-1
8159,40,1,-5
8160,19,1,-5
8161,21,1,3
8162,26,1,2
8163,17,1,0
8164,44,1,1
8165,55,1,2
8166,16,1,3
8167,10,1,-3
8168,31,1,-3
8169,58,1,-3
8170,10,1,-4
8171,24,1,0
8172,31,1,-3
8173,10,1,4
8174,5,1,5
8175,54,1,5
8176,44,1,2
8177,8,1,3
8178,47,1,4
8179,46,1,-4
8180,66,1,2
8181,29,1,0
8182,62,1,0
8183,37,1,-3
8184,39,1,-5
8185,36,1,5
8186,58,1,0
8187,18,1,4
8188,3,1,1
8189,17,1,1
8190,49,1,-5
8191,62,1,-1
8192,30,1,-3
8193,64,1,-1
8194,3,1,0
8195,13,1,2
8196,53,1,1
8197,53,1,2
8198,30,1,3
8199,15,1,-1
8200,49,1,5
8201,11,1,1
8202,11,1,1
8203,18,1,-2
8204,62,1,-3
8205,9,1,2
8206,25,1,1
8207,16,1,-1
8208,3,1,3
8209,2,1,1
8210,51,1,0
8211,38,1,0
8212,10,1,3
8213,63,1,0
8214,23,1,-2
8215,4,1,-2
8216,55,1,2
8217,52,1,2
8218,52,1,3
8219,26,1,0
8220,7,1,5
8221,43,1,2
8222,4,1,0
8223,10,1,-3
8224,29,1,-4
8225,57,1,1
8226,21,1,4
8227,39,1,-2
8228,51,1,-2
8229,42,1,3
8230,63,1,4
8231,34,1,-1
8232,2,1,0
8233,29,1,5
8234,62,1,0
8235,21,1,0
8236,23,1,-4
8237,19,1,5
8238,45,1,5
8239,35,1,3
8240,47,1,-5
8241,36,1,0
8242,29,1,5
8243,51,1,-4
8244,5,1,5
8245,12,1,5
8246,43,1,-2
8247,6,1,4
8248,20,1,1
8249,30,1,4
8250,8,1,0
8251,44,1,-4
8252,20,1,4
8253,5,1,3
8254,62,1,-2
8255,20,1,-4
8256,26,1,-4
8257,45,1,5
8258,24,1,4
8259,62,1,-5
8260,3,1,4
8261,51,1,5
8262,11,1,-2
8263,20,1,1
8264,6,1,3
8265,27,1,-2
8266,27,1,4
8267,40,1,-2
8268,33,1,2
8269,18,1,2
8270,13,1,-5
8271,22,1,-5
8272,9,1,1
8273,18,1,0
8274,27,1,-1
8275,3,1,5
8276,18,1,-4
8277,35,1,-5
8278,40,1,-1
8279,39,1,0
8280,34,1,3
8281,49,1,-2
8282,58,1,1
8283,23,1,-3
8284,55,1,4
8285,35,1,-5
8286,42,1,1
8287,14,1,-2
8288,62,1,-5
8289,1,1,-4
8290,21,1,-5
8291,61,1,-2
8292,63,1,4
8293,18,1,5
8294,25,1,3
8295,8,1,-5
8296,44,1,4
8297,4,1,5
8298,33,1,2
8299,47,1,-3
8300,23,1,5
8301,5,1,1
8302,2,1,4
8303,8,1,1
8304,9,1,-1
8305,32,1,4
8306,10,1,0
8307,51,1,5
8308,64,1,-3
8309,49,1,3
8310,46,1,-1
8311,12,1,-3
8312,2,1,5
8313,49,1,2
8314,5,1,3
8315,14,1,-4
8316,4,1,-3
8317,33,1,-4
8318,60,1,0
8319,16,1,4
8320,45,1,3
8321,20,1,3
8322,18,1,3
8323,25,1,3
8324,43,1,1
8325,26,1,-1
8326,24,1,1
8327,34,1,2
8328,36,1,0
8329,5,1,-5
8330,42,1,-3
8331,5,1,-5
8332,5,1,3
8333,64,1,5
8334,34,1,3
8335,36,1,0
8336,63,1,-3
8337,40,1,0
8338,31,1,1
8339,30,1,2
8340,18,1,-4
8341,2,1,-2
8342,45,1,-5
8343,4,1,1
8344,47,1,1
8345,55,1,3
8346,38,1,5
8347,16,1,0
8348,17,1,-3
8349,19,1,-2
8350,53,1,2
8351,4,1,-5
8352,5,1,-3
8353,5,1,1
8354,53,1,-2
8355,55,1,-4
8356,3,1,5
8357,61,1,0
8358,17,1,5
8359,44,1,-5
8360,20,1,0
8361,40,1,-2
8362,60,1,1
8363,49,1,-5
8364,3,1,0
8365,65,1,5
8366,41,1,-1
8367,60,1,1
8368,40,1,1
8369,5,1,2
8370,1,1,3
8371,1,1,4
8372,55,1,2
8373,60,1,5
8374,25,1,-1
8375,61,1,-2
8376,63,1,-4
8377,19,1,0
8378,22,1,-3
8379,21,1,-2
8380,23,1,2
8381,46,1,1
8382,32,1,2
8383,24,1,5
8384,24,1,-5
8385,51,1,5
8386,26,1,-1
8387,64,1,3
8388,7,1,5
8389,61,1,4
8390,25,1,-5
8391,22,1,3
8392,56,1,0
8393,6,1,-4
8394,62,1,-1
8395,26,1,2
8396,11,1,-1
8397,43,1,4
8398,11,1,1
8399,9,1,5
8400,1,1,-2
8401,33,1,-2
8402,39,1,0
8403,63,1,4
8404,1,1,-3
8405,21,1,-1
8406,60,1,5
8407,31,1,1
8408,8,1,-3
8409,38,1,-4
8410,23,1,0
8411,33,1,-3
8412,57,1,2
8413,18,1,-2
8414,29,1,1
8415,21,1,-5
8416,36,1,4
8417,23,1,4
8418,35,1,1
8419,7,1,4
8420,42,1,3
8421,17,1,-2
8422,10,1,-3
8423,52,1,-4
8424,36,1,-4
8425,39,1,5
8426,43,1,1
8427,8,1,2
8428,40,1,1
8429,25,1,-2
8430,52,1,1
8431,13,1,-5
8432,22,1,-2
8433,29,1,-2
8434,3,1,2
8435,39,1,-4
8436,60,1,-3
8437,41,1,-3
8438,66,1,3
8439,64,1,-4
8440,39,1,2
8441,27,1,0
8442,13,1,-3
8443,13,1,-2
8444,50,1,1
8445,39,1,-4
8446,11,1,-5
8447,28,1,0
8448,18,1,5
8449,50,1,0
8450,3,1,4
8451,50,1,2
8452,1,1,3
8453,52,1,-2
8454,9,1,2
8455,54,1,5
8456,50,1,4
8457,63,1,-5
8458,65,1,-4
8459,12,1,-5
8460,14,1,-2
8461,44,1,0
8462,51,1,-5
8463,14,1,1
8464,9,1,3
8465,39,1,4
8466,41,1,-4
8467,54,1,4
8468,45,1,0
8469,42,1,2
8470,4,1,-1
8471,34,1,-1
8472,21,1,-5
8473,53,1,0
8474,8,1,4
8475,13,1,3
8476,3,1,-4
8477,11,1,0
8478,24,1,2
8479,62,1,-3
8480,57,1,0
8481,28,1,5
8482,20,1,0
8483,14,1,1
8484,49,1,-5
8485,31,1,1
8486,16,1,3
8487,5,1,5
8488,21,1,-3
8489,33,1,1
8490,22,1,5
8491,18,1,-3
8492,14,1,5
8493,46,1,0
8494,61,1,4
8495,22,1,5
8496,33,1,-3
8497,26,1,-2
8498,11,1,-4
8499,1,1,0
8500,8,1,-3
8501,9,1,0
8502,44,1,-1
8503,7,1,-4
8504,61,1,-1
8505,28,1,5
8506,17,1,-2
8507,30,1,-1
8508,8,1,-3
8509,52,1,-2
8510,20,1,5
8511,22,1,1
8512,48,1,-1
8513,18,1,-5
8514,42,1,5
8515,22,1,2
8516,49,1,0
8517,24,1,3
8518,21,1,-1
8519,35,1,2
8520,28,1,-4
8521,11,1,4
8522,47,1,-3
8523,45,1,-5
8524,24,1,-1
8525,5,1,-3
8526,5,1,5
8527,13,1,5
8528,17,1,-3
8529,64,1,5
8530,55,1,0
8531,31,1,5
8532,47,1,3
8533,31,1,1
8534,15,1,4
8535,51,1,-1
8536,48,1,-4
8537,12,1,-3
8538,8,1,-2
8539,61,1,4
8540,43,1,4
8541,57,1,-4
8542,65,1,4
8543,66,1,2
8544,13,1,5
8545,54,1,2
8546,24,1,-1
8547,25,1,1
8548,32,1,-4
8549,49,1,-2
8550,10,1,-2
8551,55,1,-2
8552,34,1,-5
8553,25,1,-5
8554,27,1,0
8555,66,1,-4
8556,13,1,0
8557,2,1,5
8558,32,1,-1
8559,66,1,0
8560,4,1,0
8561,64,1,3
8562,39,1,-2
8563,65,1,0
8564,35,1,5
8565,19,1,0
8566,53,1,3
8567,52,1,1
8568,25,1,2
8569,43,1,-2
8570,33,1,-2
8571,52,1,0
8572,20,1,-1
8573,30,1,-3
8574,2,1,-4
8575,66,1,-2
8576,30,1,-1
8577,29,1,-5
8578,22,1,-1
8579,3,1,4
8580,48,1,2
8581,33,1,-2
8582,1,1,1
8583,36,1,-5
8584,13,1,3
8585,43,1,3
8586,53,1,4
8587,27,1,-5
8588,33,1,3
8589,36,1,-5
8590,47,1,-3
8591,6,1,-1
8592,38,1,-3
8593,49,1,3
8594,13,1,-4
8595,7,1,-2
8596,25,1,4
8597,34,1,-1
8598,24,1,5
8599,17,1,2
8600,25,1,-1
8601,16,1,3
8602,3,1,1
8603,35,1,-2
8604,8,1,-2
8605,50,1,-5
8606,8,1,-3
8607,47,1,-2
8608,62,1,-1
8609,6,1,4
8610,48,1,2
8611,29,1,-5
8612,25,1,1
8613,31,1,-4
8614,26,1,-5
8615,40,1,-2
8616,16,1,-2
8617,15,1,2
8618,14,1,-2
8619,32,1,2
8620,3,1,-2
8621,57,1,3
8622,1,1,1
8623,38,1,-4
8624,65,1,-1
8625,5,1,-3
8626,61,1,1
8627,26,1,3
8628,44,1,-3
8629,32,1,1
8630,29,1,-5
8631,15,1,5
8632,23,1,5
8633,42,1,-2
8634,20,1,4
8635,41,1,-2
8636,5,1,4
8637,2,1,3
8638,16,1,-1
8639,40,1,1
8640,29,1,-2
8641,57,1,-2
8642,31,1,3
8643,26,1,-1
8644,41,1,-3
8645,20,1,1
8646,50,1,3
8647,18,1,5
8648,25,1,2
8649,32,1,-2
8650,30,1,-1
8651,14,1,0
8652,66,1,2
8653,22,1,-5
8654,27,1,-3
8655,6,1,4
8656,12,1,-1
8657,45,1,-5
8658,49,1,-1
8659,54,1,2
8660,16,1,-2
8661,64,1,-3
8662,65,1,1
8663,12,1,2
8664,62,1,-3
8665,34,1,-3
8666,54,1,-4
8667,7,1,-5
8668,47,1,-5
8669,12,1,-4
8670,33,1,-1
8671,21,1,-4
8672,48,1,-4
8673,7,1,-2
8674,25,1,4
8675,23,1,3
8676,20,1,-3
8677,17,1,2
8678,12,1,-3
8679,35,1,-4
8680,46,1,0
8681,4,1,-5
8682,54,1,-3
8683,55,1,5
8684,60,1,2
8685,58,1,4
8686,65,1,0
8687,23,1,4
8688,64,1,5
8689,1,1,5
8690,66,1,-1
8691,3,1,2
8692,23,1,-3
8693,51,1,-5
8694,15,1,1
8695,34,1,0
8696,53,1,-3
8697,47,1,-4
8698,52,1,-4
8699,23,1,4
8700,31,1,-5
8701,21,1,5
8702,17,1,-5
8703,56,1,2
8704,53,1,-1
8705,2,1,-1
8706,55,1,2
8707,22,1,0
8708,36,1,-2
8709,13,1,1
8710,63,1,5
8711,38,1,-1
8712,17,1,-1
8713,31,1,5
8714,10,1,3
8715,20,1,1
8716,38,1,-4
8717,48,1,1
8718,65,1,5
8719,2,1,0
8720,52,1,4
8721,60,1,3
8722,50,1,3
8723,25,1,2
8724,50,1,2
8725,41,1,-2
8726,9,1,0
8727,24,1,-4
8728,45,1,-5
8729,49,1,-1
8730,57,1,0
8731,35,1,5
8732,36,1,2
8733,65,1,-2
8734,51,1,5
8735,50,1,-3
8736,59,1,4
8737,3,1,-4
8738,17,1,1
8739,8,1,5
8740,49,1,0
8741,12,1,3
8742,10,1,4
8743,4,1,-2
8744,60,1,-4
8745,7,1,0
8746,43,1,5
8747,4,1,-3
8748,60,1,-5
8749,49,1,5
8750,4,1,5
8751,10,1,3
8752,44,1,-5
8753,59,1,1
8754,6,1,3
8755,52,1,2
8756,45,1,-3
8757,39,1,2
8758,52,1,2
8759,9,1,1
8760,20,1,4
8761,21,1,-1
8762,49,1,5
8763,2,1,-2
8764,46,1,5
8765,44,1,4
8766,31,1,-4
8767,59,1,-5
8768,15,1,1
8769,31,1,-4
8770,19,1,2
8771,43,1,-3
8772,9,1,-1
8773,17,1,2
8774,23,1,-4
8775,2,1,0
8776,3,1,5
8777,51,1,-4
8778,4,1,-4
8779,52,1,2
8780,47,1,0
8781,62,1,4
8782,49,1,-5
8783,12,1,3
8784,16,1,1
8785,41,1,5
8786,54,1,-3
8787,62,1,-2
8788,7,1,-2
8789,5,1,0
8790,16,1,2
8791,48,1,4
8792,48,1,1
8793,50,1,-3
8794,62,1,-2
8795,23,1,-4
8796,19,1,1
8797,18,1,-5
8798,11,1,0
8799,64,1,1
8800,30,1,4
8801,4,1,-5
8802,14,1,1
8803,9,1,2
8804,59,1,-5
8805,5,1,-1
8806,49,1,0
8807,41,1,0
8808,57,1,-3
8809,6,1,-2
8810,30,1,-3
8811,16,1,4
8812,4,1,-2
8813,31,1,0
8814,14,1,-3
8815,46,1,0
8816,12,1,0
8817,25,1,0
8818,21,1,-4
8819,35,1,1
8820,32,1,4
8821,51,1,-4
8822,18,1,0
8823,37,1,-2
8824,54,1,-4
8825,51,1,3
8826,4,1,-3
8827,28,1,3
8828,4,1,0
8829,30,1,-2
8830,47,1,-2
8831,31,1,0
8832,23,1,-2
8833,54,1,-2
8834,62,1,-3
8835,57,1,-4
8836,34,1,1
8837,42,1,5
8838,7,1,0
8839,43,1,-4
8840,29,1,1
8841,50,1,2
8842,2,1,0
8843,16,1,3
8844,54,1,0
8845,65,1,-5
8846,52,1,2
8847,28,1,0
8848,38,1,4
8849,25,1,4
8850,4,1,4
8851,22,1,3
8852,39,1,5
8853,62,1,-2
8854,29,1,-3
8855,29,1,-1
8856,21,1,-4
8857,3,1,5
8858,17,1,1
8859,55,1,2
8860,7,1,3
8861,19,1,5
8862,40,1,-4
8863,45,1,2
8864,22,1,3
8865,14,1,4
8866,55,1,-1
8867,32,1,-1
8868,29,1,3
8869,9,1,-5
8870,5,1,1
8871,63,1,0
8872,32,1,0
8873,48,1,-1
8874,19,1,4
8875,20,1,2
8876,31,1,-4
8877,25,1,-5
8878,36,1,4
8879,40,1,2
8880,34,1,-3
8881,47,1,-4
8882,55,1,1
8883,43,1,-5
8884,41,1,-2
8885,28,1,0
8886,20,1,4
8887,18,1,-5
8888,12,1,2
8889,34,1,-1
8890,36,1,1
8891,8,1,-5
8892,59,1,-5
8893,22,1,0
8894,54,1,-2
8895,58,1,5
8896,22,1,-2
8897,58,1,-2
8898,7,1,5
8899,55,1,0
8900,29,1,-1
8901,51,1,3
8902,48,1,-4
8903,55,1,-4
8904,44,1,-5
8905,41,1,-1
8906,34,1,2
8907,5,1,-3
8908,35,1,-3
8909,1,1,4
8910,41,1,4
8911,44,1,-3
8912,38,1,-5
8913,51,1,1
8914,61,1,1
8915,58,1,5
8916,59,1,2
8917,56,1,3
8918,22,1,5
8919,1,1,-4
8920,64,1,4
8921,21,1,-3
8922,1,1,-4
8923,39,1,-5
8924,32,1,5
8925,25,1,-5
8926,42,1,-4
8927,39,1,0
8928,15,1,-4
8929,20,1,3
8930,42,1,-5
8931,62,1,-3
8932,61,1,-4
8933,58,1,0
8934,48,1,0
8935,25,1,5
8936,40,1,0
8937,25,1,4
8938,16,1,0
8939,44,1,-4
8940,8,1,-3
8941,8,1,1
8942,32,1,-4
8943,41,1,0
8944,14,1,1
8945,4,1,2
8946,1,1,-2
8947,41,1,1
8948,5,1,-1
8949,49,1,2
8950,65,1,-4
8951,58,1,-2
8952,18,1,1
8953,33,1,-1
8954,17,1,-2
8955,55,1,0
8956,41,1,2
8957,48,1,2
8958,3,1,2
8959,59,1,-5
8960,50,1,-1
8961,60,1,-4
8962,58,1,-4
8963,42,1,-5
8964,28,1,5
8965,62,1,5
8966,52,1,-3
8967,9,1,5
8968,13,1,-4
8969,10,1,4
8970,23,1,-4
8971,41,1,-5
8972,47,1,-4
8973,34,1,5
8974,44,1,-1
8975,50,1,5
